,maturity,rates
0,0.16712328767123288,0.1074550530938344
1,0.6849315068493149,0.09825727092022121
2,1.2219178082191782,0.10040609288856377
3,2.084931506849315,0.0987816287185427
4,2.7178082191780817,0.10327693651549619
5,2.8356164383561633,0.10136560490529273
6,3.2931506849315073,0.1040735564165014
7,4.002739726027397,0.10225769747246177
8,4.5780821917808225,0.09987659685513271
9,5.038356164383561,0.10341215891362125
10,5.920547945205478,0.10259508564519446
11,7.7041095890410975,0.10107565199453017
12,8.183561643835617,0.11807149301990724
13,8.260273972602741,0.10121505013238183
14,11.731506849315071,0.09783076705806777
15,12.69041095890411,0.10007100270029894
16,20.74520547945205,0.10457656323805778
