TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,4.1936677716206,0.0884232758016302,-0.03067257514222518,-0.0019559482521377108
2014-01-10,5.307589275299071,0.08482883123016978,-0.030198015408102626,0.020333087096233604
2014-01-13,6.7901521002077425,0.07509461566039052,-0.020836360748653974,0.044710684724308565
2014-01-14,1.618293926142072,0.08668237812180415,-0.029887194944158126,-0.02662027068518515
2014-01-15,12.080792865543925,6.977370613507746e-05,0.05122446375003685,0.1768683712285393
2014-01-16,15.353080935814807,7.545103971447007e-05,0.055662255701325915,0.17409392027846005
2014-01-17,1.9397726767974317,0.08710154268800809,-0.03229303468324457,-0.01608472113485392
2014-01-20,14.725344177226438,0.014778554545775391,0.04177445971629689,0.1520726135905572
2014-01-21,12.453891088263793,0.030086856660992686,0.025866405315221157,0.12823800793675222
2014-01-22,7.229708759446715,0.09662108800758352,-0.04033898371724837,0.012167787845204678
2014-01-23,8.351798051933294,0.08047219347896796,-0.02407618420930577,0.04461451336825351
2014-01-24,12.912052160701304,5.302884278772225e-05,0.05612553799567846,0.17042286203104748
2014-01-27,4.989306012761348,0.09511506184403194,-0.03757380777357724,0.005091780539029964
2014-01-28,13.724917645825524,0.0011391377844774625,0.05625584999627672,0.1730528636479541
2014-01-29,3.97972081519496,0.09248284697568386,-0.033204395708908416,-0.0006426745806509432
2014-01-30,12.701455943121285,0.02789903936157649,0.03196989609303949,0.13680798782712336
2014-01-31,3.8736802415949305,0.0929401593139878,-0.03198473361392711,-0.0007251646585772634
2014-02-03,3.9349332383007782,0.09158378742199504,-0.02961918045051983,0.0022689948736146198
2014-02-04,4.519274553502007,0.09310788223829644,-0.031087724723201274,-4.257717753935648e-05
2014-02-05,11.889991653944184,0.1069311513623756,-0.04391154633784925,0.002545486140859701
2014-02-06,2.9978812455796007,0.08764421333919015,-0.02890437652716015,-0.0002000776800351593
2014-02-07,1.6764391281136108,0.08596636085249187,-0.027861301832731347,-0.013651053612634773
2014-02-10,5.045498572130391,0.08501045071710989,-0.02498165372751064,0.015902860967743692
2014-02-11,2.0668450382852512,0.08607020442576656,-0.031726510223176144,-0.0004925152709709903
2014-02-12,8.841363669616436,0.05751270737697371,0.0014135859574900336,0.0761466562879523
