TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,1.0030012457519326,0.08321946787072607,-0.015400082101657067,-0.05038645404918611
2014-01-10,1.000017865860752,0.08258362914842272,-0.0400890103476533,-0.01457527389267858
2014-01-13,1.0026693559094173,0.0841662041323666,-0.016619218940403815,-0.05232273305277867
2014-01-14,1.0027082215920875,0.08481040135373054,-0.017546369089204872,-0.054389716830664514
2014-01-15,1.0000217920002572,0.0827248025239037,-0.04394855226680705,-0.014472075867738014
2014-01-16,1.0032914649250662,0.08524385075436328,-0.015763759669193675,-0.05768721266903652
2014-01-17,0.9992760841196134,0.08486402906247166,-0.018284844903044495,-0.051924243342635595
2014-01-20,1.0026443588623473,0.08541060033524654,-0.01850384253992944,-0.05327046690194905
2014-01-21,1.000158339350676,0.08364470837290604,-0.041661343694456496,-0.013650386217019757
2014-01-22,1.004539433927682,0.08778826251134415,-0.020185560212752626,-0.06680999078763601
2014-01-23,1.0015469405529958,0.08700234378141394,-0.01692497500850873,-0.0609519641255993
2014-01-24,1.0001688453703652,0.08322572366068942,-0.038189095760087395,-0.011909314320148504
2014-01-27,1.004148866804642,0.08909898368069753,-0.016709258666191093,-0.06520002353006912
2014-01-28,1.0001420713269857,0.0854784908717809,-0.042527037728918395,-0.01427099563721206
2014-01-29,1.002705932648378,0.08750013981096351,-0.02161223457763524,-0.04752600237736567
2014-01-30,1.0020227274490237,0.08871545468118479,-0.021045871411600012,-0.04579413210571324
2014-01-31,1.0028419146672505,0.08843625100059536,-0.01837678895308051,-0.0495327674567837
2014-02-03,1.0001377776441875,0.0870359928324027,-0.03946659364293073,-0.013322009356151875
2014-02-04,1.0002113405075967,0.08618983293648917,-0.04078163982301394,-0.011324940381650921
2014-02-05,1.003830929729592,0.0869577727130087,-0.008677551366276015,-0.06922194500859753
2014-02-06,1.0011735829689796,0.08534696825117301,-0.020856729050129016,-0.03805955924533671
2014-02-07,1.0001798581888193,0.08406015675688669,-0.03776574884099866,-0.011923979240189312
2014-02-10,1.0001600190937727,0.08378492919979823,-0.036916597635616034,-0.011089089210430123
2014-02-11,1.0000481288790322,0.08410352031777514,-0.03697427723956117,-0.011141160808277498
2014-02-12,1.0000746786559491,0.08369625775972638,-0.03641404244669669,-0.010484087390566955
2014-02-13,1.0000802575558483,0.08439221399397885,-0.037150765431468856,-0.010633110443799111
2014-02-14,1.000064999596388,0.08433674350628083,-0.03625739810116725,-0.010044115673167263
2014-02-17,1.000058079014748,0.08455831273849997,-0.03713655278736075,-0.010859076779904662
2014-02-18,1.0000761182930555,0.08469758135253384,-0.03639380018659429,-0.010870476980064126
2014-02-19,0.9917449244114727,0.08196128763760642,-0.08196128763760642,0.06237190709695915
2014-02-20,1.0001927863633986,0.08648236400767517,-0.039429659138679386,-0.008733910528528083
2014-02-21,1.0000732609629968,0.0861924878832542,-0.03731381311309047,-0.009664410227181354
2014-02-24,1.000161069078033,0.08563842509231999,-0.037361090956448406,-0.008219165783027598
2014-02-25,1.0001473327036758,0.08473606596383411,-0.03547036995404833,-0.007193553020865823
2014-02-26,1.0001262120023202,0.08664654818016362,-0.03887368410232725,-0.009998359908422192
2014-02-27,1.0001180734212776,0.08652527557904557,-0.03756437768590613,-0.007573426609690994
2014-02-28,1.0001377669148457,0.08628966883659725,-0.037002701916437654,-0.008673290005167172
2014-03-03,1.0001005420464693,0.08865179820303665,-0.030950760922943986,-0.011389616082715829
2014-03-04,1.0000863888446603,0.08896437133596667,-0.03199196590775063,-0.009551145771125607
2014-03-05,1.0000714367465264,0.08628949886556377,-0.024577144344302644,-0.0067867902538789274
2014-03-06,1.000079686089652,0.08750861467996063,-0.027080216262386693,-0.00568421447596
2014-03-07,1.0000387645229238,0.08682047085822385,-0.022679651857138203,-0.0037516186889265902
