TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,4.216938272456151,0.08819844353888037,-0.030459792481809585,-0.0011960567910104666
2014-01-10,6.583946349075159,0.08040925895184903,-0.02537888683496911,0.03375445503433604
2014-01-13,7.700715439676911,0.07071069319547524,-0.015740495320064603,0.05374710606122313
2014-01-14,10.671486987955308,0.050161459891897214,0.004839663427106698,0.09471870235894397
2014-01-15,12.537407879690006,2.7987840059805503e-09,0.053133133909733565,0.1724451763924985
2014-01-16,10.883011135503136,0.051012363924310924,0.004579970037921511,0.09430262266753535
2014-01-17,9.534456957566288,0.057407730424956,-0.001818325499235034,0.08064448260717452
2014-01-20,29.999990480236953,0.17347578613698533,-0.10925648268448332,-0.03243974226249467
2014-01-21,12.44255716176287,0.030289077750768095,0.025666360906594937,0.127924478823746
2014-01-22,12.591031513112426,0.07809307256560105,-0.021741253095658233,0.06457353773195332
2014-01-23,3.4902197113845768,0.09051165803512926,-0.03585843352528073,0.0005560287713616589
2014-01-24,12.913912094434995,4.0524004002722875e-07,0.05616088369003576,0.17057394775659598
2014-01-27,4.3291381457209255,0.09485555047727853,-0.03705593791492015,-4.886137354020679e-06
2014-01-28,29.99993641680402,0.12890815592131674,-0.06116394271672706,0.009307820726856412
2014-01-29,29.9999749691626,0.16030468012618487,-0.0934081199454807,-0.014744265433198872
2014-01-30,29.999962529957525,0.25048873796219345,-0.17923228098087893,-0.13687139814727334
2014-01-31,3.4947124247560657,0.0919138220614224,-0.03195924712403374,-7.278995785156181e-07
2014-02-03,3.391941071277755,0.0913332580644684,-0.030436011472455494,2.6391902586611343e-07
2014-02-04,29.56073466158176,1.3591449368444648e-08,0.06581513551431178,0.17982224075904324
2014-02-05,7.411501184321946,0.09864510048378633,-0.03721937608690935,3.7024903984601105e-08
2014-02-06,3.263367100349079,0.08726866162142802,-0.02837805662185572,0.003195056389158367
2014-02-07,2.7579643074557483,0.08673938897297259,-0.028899438525540846,2.4683670782905173e-07
2014-02-10,2.2708659305624517,0.08569405077839248,-0.029998633896643118,-1.8917962798071576e-06
2014-02-11,29.999947291709425,0.22940455120895697,-0.1628563704276921,-0.08916081509665916
2014-02-12,1.0193562744949547,0.0851299376768069,-0.02379442475942043,-0.0340784272682544
2014-02-13,1.817447500816896,0.08548008433743565,-0.031849501095404784,5.59952326760436e-06
2014-02-14,5.128282073342748,0.07610237681356008,-0.019660967606885054,0.042908221397741836
2014-02-17,29.9999487138952,0.17713304311931277,-0.10936291902753056,-0.036016869969447016
2014-02-18,12.612955700204266,0.006490365605686681,0.05264087905369482,0.1602947197402545
2014-02-19,29.9999947719606,0.06237291578875918,0.02162027790882498,-0.039513514973971355
2014-02-20,1.6840752058306103,0.08754907161379659,-0.03414268619540453,2.044055047709521e-05
2014-02-21,1.5217838124601837,0.0866763739537259,-0.03371410997918617,4.809663500984592e-07
2014-02-24,29.999973391116804,0.1817949422942459,-0.1122960604749412,-0.04259221711263902
2014-02-25,1.425545394594126,0.08428221778649692,-0.035621788533610796,0.008571397527645205
2014-02-26,6.650182660414382,0.09618987443802304,-0.02984019530580556,0.0016338208312672818
2014-02-27,1.253475288876022,0.08630772255863678,-0.03824881326105418,0.0038882180169588073
2014-02-28,1.251786528695733,0.08670260212236913,-0.03347073910553848,-0.006047710161601123
2014-03-03,29.872590708812528,-1.249035008227636e-09,0.07309501289699798,0.16203822472184787
2014-03-04,9.591472217080987,0.03384712501038181,0.03082783718577668,0.12068008784736364
2014-03-05,9.001925306443242,0.056802248088625384,0.010863011395476876,0.07480702836871864
2014-03-06,0.6198740934870033,0.08688551778412701,-0.023292982476078763,-0.02033534761236277
2014-03-07,29.999972002713506,0.12680184572025244,-0.04690934964247613,-0.028800950443753623
2014-03-11,29.999958239529967,0.07009972326197579,0.012711455588592135,0.01872912324251745
2014-03-12,4.251794196647028,0.07582483980869795,-0.005358514623550633,0.05201327361716264
