TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,4.517738501823372,0.08839965508837586,-0.03036078947800562,1.7555569310691727e-07
2014-01-10,2.253395898487461,0.0870108640530737,-0.032080952278326746,-0.012267280702023937
2014-01-13,1.679955498746771,0.08563007347381339,-0.02905899136088981,-0.021384600875633854
2014-01-14,1.7601735324578,0.08695887918945466,-0.03026610331512631,-0.023706621691985917
2014-01-15,1.1271506718803408,0.08209246208016845,-0.04576471516269314,-0.001095253943914989
2014-01-16,1.7366513894709668,0.08627725712772413,-0.03132835074459035,-0.018348029198252847
2014-01-17,2.4818737185189255,0.08716741268830414,-0.03328163350363919,-0.0055580022793007165
2014-01-20,1.4091966819383344,0.08736017969839453,-0.02598816626443509,-0.039674972129679575
2014-01-21,1.4457416349419745,0.08580340748575133,-0.029719387722269064,-0.023529447873282233
2014-01-22,5.093044405961253,0.09626458314836622,-0.04083201931788791,-4.058956398496962e-07
2014-01-23,3.4372788328940893,0.09052145163951017,-0.035872369391445155,1.4479522905625729e-07
2014-01-24,0.9250236630845031,0.08382040660164719,-0.022842296237392652,-0.037255836584849295
2014-01-27,4.329979819879059,0.09485619937776114,-0.037056042152546306,9.864325797941729e-08
2014-01-28,0.9702210775442291,0.08579488281613085,-0.02559254090936845,-0.03651366199060374
2014-01-29,3.936206098176206,0.09202544427790456,-0.03264667095503584,-4.0106849306185706e-08
2014-01-30,1.1890059576175636,0.08887145905356418,-0.028027204176513422,-0.029793862169214827
2014-01-31,3.494767866795411,0.09191384103163916,-0.03195928845758672,-1.5639026817777758e-07
2014-02-03,3.3919805249013075,0.09133334672058047,-0.03043601846723653,3.1791314682473755e-07
2014-02-04,4.221406682618076,0.092247615493214,-0.030304125802594888,2.329421940819971e-07
2014-02-05,7.411502934801958,0.09864508294113711,-0.037219355140559324,6.148078697776815e-08
2014-02-06,2.782334751074629,0.08703707984706266,-0.02867201960027098,1.8926355839450492e-06
2014-02-07,2.7579291350923647,0.08673933869972539,-0.02889927827108161,-1.6818395033743526e-07
2014-02-10,2.271006134823364,0.08569408753274742,-0.02999880739608512,2.9703678857921565e-09
2014-02-11,1.9947314861577023,0.08592908432663973,-0.032555279701746834,6.69382708162685e-07
2014-02-12,1.344312777989408,0.085540017707744,-0.02994041701741362,-0.01711391156221238
2014-02-13,1.8163530382092128,0.08547827210008344,-0.031852617696600284,-5.50346786218123e-07
2014-02-14,0.7308046963303243,0.08427733386881743,-0.01955664632197076,-0.042876212024259966
2014-02-17,2.009096607354543,0.08615409759898938,-0.03168947617217539,0.0002677667564411348
2014-02-18,1.3628070071341227,0.08493911217437003,-0.0352714209413896,-0.001144528473816331
2014-02-19,0.36096738570821313,0.08362430884554303,-0.08362439594351015,-0.0091404436158458
2014-02-20,1.527411651824357,0.08752345605045307,-0.03404529031364305,-0.0033947400450104895
2014-02-21,1.521763239252207,0.086676354929213,-0.033714039562166266,1.0477767964579315e-07
2014-02-24,0.6256191924583514,0.0854116065882139,-0.018319924338365465,-0.05082342841330416
2014-02-25,0.4660938083499284,0.08402848181485173,-0.007280903475442239,-0.0712224118729759
2014-02-26,5.974318409821446,0.09565150163514596,-0.029656792841169642,-3.70548207921899e-07
2014-02-27,1.0889255376537519,0.08632350934021052,-0.038356408757009325,-0.0013551387163980538
2014-02-28,1.4937329148951681,0.08677101532736162,-0.03361728632694505,4.2482160494955057e-07
2014-03-03,1.9806484532075324,0.08947058222780349,-0.02555556509306741,-6.061234554112443e-07
2014-03-04,0.652104702403741,0.08887390900464447,-0.016359904151680798,-0.04532906317620547
2014-03-05,0.5831826512309104,0.08618229191015228,-0.008746153885929451,-0.042957573400387083
2014-03-06,0.44813497176020844,0.08674873152094686,-0.00847591463227992,-0.04949043665361377
2014-03-07,0.22994908603564806,0.08636116847563818,0.07692551142088801,-0.1712526897490408
2014-03-11,0.2732284813475742,0.08575004033291105,-0.047346383446682176,-0.004731137469304718
2014-03-12,0.27890318729940355,0.0908294078360508,-0.04958016436488164,-0.021102771789854997
2014-03-13,0.16199229834204415,0.08928156883405472,-0.06650930362154796,-0.01195983782089874
2014-03-14,0.4600718375004983,0.09243456237485768,-0.04130534887855604,-4.491689867130899e-05
2014-03-17,0.7185843049999163,0.09081816712685227,-0.05360856744679961,0.026496098475011127
2014-03-18,0.3747195646455215,0.0924771289897369,-0.0612408605380599,-0.0012973781411993418
2014-03-19,0.47405330860210293,0.09420967088988919,-0.07103389547866107,-0.0032167627239357483
2014-03-20,14.159508945233304,0.11440679960519617,-0.036294788727003216,-6.158235137287113e-09
2014-03-21,1.372558325350115,0.09642594440036108,-0.03250878363873714,5.908675731858091e-07
