TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,4.6499764701035975,0.08843689879610568,-0.03036351254693095,0.0007406781985562973
2014-01-10,4.4056083266799595,0.08669346269525112,-0.03229079101242865,0.011430005841791002
2014-01-13,11.900660400045368,0.030581117007993406,0.025026494008071207,0.12210684741899204
2014-01-14,6.7514762952011615,0.0797955520211745,-0.02541789235169523,0.037549121536844615
2014-01-15,11.815503934096146,0.010032234932840726,0.042887809775531964,0.15785173001919142
2014-01-16,14.893185064404081,0.009204845473240846,0.04707529078517778,0.15926951573573697
2014-01-17,12.617541244616882,0.02215386994696236,0.033805579176623114,0.13677205338650747
2014-01-20,13.876170417699203,0.01777530060567251,0.03689375627979942,0.15204454202418854
2014-01-21,13.608368148045667,0.016869873711773165,0.039287781296993576,0.14825113712816587
2014-01-22,5.07824752155277,0.09624599614006796,-0.040822841339911035,-6.693541914039807e-05
2014-01-23,3.5900294982423535,0.09053854560388534,-0.035847709825982316,0.0014484333222542967
2014-01-24,12.794187442392806,0.0017927612545698484,0.05435038856634722,0.16799345675317465
2014-01-27,4.407618661310008,0.09489655108150936,-0.03706124194210253,0.0005159468243319107
2014-01-28,6.371039862566623,0.07284038994233112,-0.017697389330590906,0.05510955313988859
2014-01-29,3.908625407334382,0.09200528028325554,-0.03264482436122529,-0.00015564566596451343
2014-01-30,5.872257425734378,0.08084348066669597,-0.023502113006313382,0.04269056900544308
2014-01-31,3.4855597282817534,0.09190869726264601,-0.03195926735873641,-6.451994759969833e-05
2014-02-03,3.4019659247082936,0.09134201029405123,-0.03043007423497867,4.6762104982697405e-05
2014-02-04,4.175717926146043,0.09220336198924836,-0.030292122048151994,-0.00018109347595336806
2014-02-05,7.965936210253347,0.09949328692880359,-0.03783846882130625,0.0008251257772656982
2014-02-06,20.796025946647852,0.0042743717811804085,0.05939027554242239,0.15787822662119122
2014-02-07,2.7824224004839504,0.08674490925991978,-0.028889972458146944,0.00021892399027941673
2014-02-10,2.287733369441049,0.08569705554927298,-0.029993926628436293,0.00019998233588381674
2014-02-11,2.0556039771113195,0.0859455557786925,-0.032513410966160526,0.0008458135630321639
2014-02-12,2.6978599514132804,0.08571493956165015,-0.03186230659861408,0.007947649973954866
2014-02-13,1.8427981270745433,0.0854834741830263,-0.03183681626947975,0.00041418634322111427
2014-02-14,5.158929182045772,0.07597871330312397,-0.019500987272692356,0.04319594515500338
2014-02-17,2.62140532896251,0.08588017778310003,-0.030972683227442264,0.008346681395773365
2014-02-18,7.515351446929018,0.06009715177506108,-0.002849166429501397,0.07727429743981876
