TRADEDATE,tau,beta0,beta1,beta2
2014-01-09,9.698321263672865,0.08136339843744146,-0.02237059029109556,0.032841200541056596
2014-01-10,1.0623766813398094,0.08485590845132222,-0.01252908036691247,-0.05794298700311462
2014-01-13,29.999933989735208,0.9999501380283404,-0.9758173845149137,-0.6249739856953701
2014-01-14,14.519375253009967,7.175722414258246e-05,0.055265995148589354,0.17097938442262756
2014-01-15,11.156276483048753,0.09763987692072242,-0.035717996736238225,0.005928385473223093
2014-01-16,8.96221508347919,0.048253719766807965,0.0991884619603484,-0.16132235039790715
2014-01-17,1.4178585650710878,0.0863435542489432,-0.025299438345649287,-0.03412872363552763
2014-01-20,16.83129836224759,5.560990239327027e-07,0.05663154143391889,0.17551045553892847
2014-01-21,29.99970953483588,0.7174108793096639,-0.6385095423544948,-0.7352011106322246
2014-01-22,29.99996549553501,0.999943676661543,-0.9551154056269909,-0.8106382702433859
2014-01-23,29.989966167347855,0.11678318595415914,-0.03192755829704537,-0.11131634894891426
2014-01-24,29.99996549553502,0.999966250932381,-0.9709504229886761,-0.6751962449065887
2014-01-27,13.65530082935935,0.055143186460853956,0.06086382484370682,-0.11240609669470558
2014-01-28,22.873027164234372,0.014669018910825409,0.004830562084670037,0.47097607057522556
2014-01-29,4.005809259561562,0.09199930260494368,-0.03265370435601867,0.0006645855263532126
2014-01-30,12.63201521260054,0.027155244507257814,0.032663555450794926,0.13791726603771715
2014-01-31,29.999965495534738,0.9999519437046158,-0.9502372704459318,-0.8153868418875243
2014-02-03,28.185688875810627,1.4228269624889779e-07,0.06669449054147875,0.17721385785620294
2014-02-04,16.66816470206745,0.05838238238548582,0.013975975833207449,0.04785341817429008
2014-02-05,29.952135384709948,0.09167306880929153,-0.027714880923062887,0.07157460048600789
2014-02-06,15.50971283190943,0.04852232990665756,0.014798279257616745,0.09297155281338
2014-02-07,29.99996549553501,0.9999608664687106,-0.9774717084083457,-0.6149267746405606
2014-02-10,29.999999999994902,6.594844795944382e-05,0.05453369787888861,0.2422026592309005
2014-02-11,6.926202654395219,0.08774515778259191,0.029376701765516502,-0.10944370939384143
2014-02-12,29.99994687085514,0.9999527962234197,-0.974180922345212,-0.6039068318075173
2014-02-13,29.99999999999996,0.14123962866780032,-0.07092439605077631,-0.019851856010586887
2014-02-14,13.871476147723198,0.0003572040606196823,0.06000258494409369,0.16531412121283248
2014-02-17,27.46340655003683,7.280216816020675e-13,0.06552118843205555,0.17276344024890158
2014-02-18,10.182760618534651,0.09341660252528246,0.01094360526467568,-0.121933172222664
2014-02-19,3.4057489080076424,0.06911772127973247,-0.02554484276459943,0.07321557843765136
2014-02-20,29.99995370565091,0.9999559405021486,-0.9624591223725402,-0.6764596369772479
2014-02-21,29.999965495535015,0.9999537255257926,-0.9753590588324039,-0.562977328639738
2014-02-24,11.365029407349956,5.302884216829213e-05,0.05982373693931085,0.16725223030848008
2014-02-25,6.062521275068521,0.0702071834013272,-0.010400575060896367,0.05254576205256564
2014-02-26,5.888976655789437,0.09521080713148457,-0.029383347695885895,0.0006954903651071227
2014-02-27,16.7861698447721,5.094492433042738e-17,0.0657021587204177,0.16189345937059163
2014-02-28,11.846289054164277,0.0442018463474254,0.019026420460273627,0.10244190949327665
2014-03-03,29.99996549553501,0.999965661890193,-0.9792234323828319,-0.5337682667440847
2014-03-04,12.40484261143177,2.8990640959167486e-06,0.06581587564669711,0.16760716968105
2014-03-05,0.60428788235577,0.08622502410310054,-0.007790104048421412,-0.04277518951518747
2014-03-06,11.070589831583582,0.04077205297154231,0.029511128514104076,0.09634372593628684
2014-03-07,9.916885075032113,6.031694278880104e-13,0.06158988262906639,0.18114743052302745
2014-03-11,9.136036765348932,0.011059192995524218,0.05666115925853696,0.1494356569315487
2014-03-12,0.03485218894172626,0.09052402766085522,-0.08975896722127731,-0.41777152947958535
2014-03-13,29.999911883061824,0.16003015454978514,-0.07190728670589892,-0.09376742554515397
2014-03-14,20.378296384681633,0.1334808761619723,-0.0509182792436442,-0.012956293609881545
2014-03-17,29.999999959310124,0.8772336239485611,-0.7880576769083304,-0.8896100312829255
2014-03-18,10.338075752079279,0.0969359723849869,0.042483567677050596,-0.15732974822549545
2014-03-19,29.999965495535015,0.9999656294002908,-0.9416471575187881,-0.7963547781378554
2014-03-20,0.5783858285818029,0.09236328803768383,-0.017034919331902515,-0.0415717652248685
2014-03-21,24.226457855547803,0.02885068084906069,0.04953545793354848,0.1409558372328725
2014-03-24,29.99996884202819,0.015600578728239455,0.06035634060777434,0.17643488535937124
2014-03-25,29.999965495534962,0.9999372453728013,-0.9668959259355373,-0.5783320806679304
2014-03-26,2.6566252483299824,0.08619218390186224,-0.02298729819311343,0.03012423358457305
2014-03-27,29.999999997850647,0.2084932952112323,-0.1284488488567441,-0.09053218536106819
2014-03-28,9.549568429607259,0.09079551669038076,0.027248367522986913,-0.10552091296710839
2014-03-31,18.0432039528161,0.00013568551775374653,0.07159425799887674,0.16345142988122918
2014-04-01,29.652362220487763,0.01737562395986924,0.05111049660829509,0.18613731836649694
2014-04-02,29.999999996228638,0.011240541280283912,0.06372280470837298,0.16061568638646628
2014-04-03,29.999988305641683,0.23746832152126685,-0.15933762521013145,-0.1138291200579739
2014-04-04,29.999999980578224,0.8712951622967464,-0.770847595341197,-0.9999502167224734
2014-04-07,29.999965495535015,0.9999394256010699,-0.9834524830911843,-0.4484222189510977
