TRADEDATE,Random 1,Random 2,Random 3,Random 4,Random 5,Random 6,Random 7,Random 8,Random 9,Random 10,Random 11,Random 12,Random 13,Random 14,Random 15,Random 16,Best of Random,Recurrent,Manousopoulos,"Diebold, Li"
2014-01-09,0.0020912884776149196,0.008718907943317622,0.0023224999421442363,0.0028304715556326013,0.053897545029463596,0.007173845267437403,0.0025136730834932064,0.015650365812336375,0.0023172726162233033,0.01665237077805375,0.0021404125665175707,0.003629535893397082,0.002442973919031241,0.002319876271616107,0.0023172893882248556,0.002287081679273967,0.0021404125665175707,0.9019066222198012,0.0021270676855662564,0.002226450854244229
2014-01-10,0.009289220987631394,0.0008093075300194705,0.0007222868165078717,0.0007507524946696887,0.004906284339170375,0.0007550801138974277,0.0007504183891969612,0.016288243622515214,0.0011853727203123313,0.017946469284398164,0.0007902937768554374,0.001395240107366776,0.0007584613440934742,0.025080922615211197,0.0160667356307692,0.020624063723090683,0.0008093075300194705,0.8680034101574006,0.0008192684961646674,0.0024081427203247086
2014-01-13,0.001136116641070671,0.0025729579473427362,0.01204838531113123,0.0017385024599881054,0.0015332815333387964,0.0017785689193047661,0.0011442991869989305,0.001066737198820124,0.0017976914939843611,0.01977793117891995,0.0018233558455658598,0.022304795402364134,0.0010667256405137993,0.004623983049048773,0.0010667179111349188,0.0018404507335081834,0.0011361166410706698,0.0018814882456918282,0.001195226361481029,0.0026599067110939594
2014-01-14,0.0009786069920077161,0.0007813152185085506,0.0013758806160521643,0.0013256178452256053,0.0009104167341504463,0.0007560074671296278,0.0013560736169779888,0.008612702153717969,0.018061448214640497,0.0013559287334649335,0.0007274504950358469,0.0007979539550620346,0.0014270009448259706,0.0006848236477822036,0.0006957884845525397,0.0023536927766895192,0.0006957884845525397,0.0008075303834046546,0.0008488838050055102,0.0028160040539483354
2014-01-15,0.003174171587326467,0.003792235166890772,0.011809832528741062,0.0021310995657523057,0.014458430986318065,0.05401961219775404,0.001991676456852831,0.003030699902110035,0.002080164552454522,0.00209970153489604,0.006123549379670341,0.002146076805207198,0.004186479742960236,0.006316275097024623,0.003790753541885717,0.009659303607191737,0.002080164552454522,0.0020639861359503585,0.0036219929229707845,0.0035328638046675746
2014-01-16,0.002044178051422565,0.0009329377175865863,0.012374975940503224,0.0009203404875517845,0.003617761344746229,0.0009324919909532351,0.012030818651960519,0.004321880295562747,0.0021374338319161412,0.0011176397140394553,0.006628895201979515,0.025355677825260336,0.006708435465276047,0.001515422189544577,0.0009351132946221322,0.0009485562002642449,0.0009324919909532364,0.007701008477482355,0.0013992892561464235,0.0030389506088290387
2014-01-17,0.000658647059554719,0.0025863516482223094,0.0006525504986046834,0.0005815262569633843,0.0005790564022886373,0.01636557207062832,0.0013262787639948782,0.01714770481881172,0.014983490097286173,0.016502892954481062,0.00626498565094409,0.0005840838467646178,0.017239804220491428,0.001836222450888992,0.0015013945356737268,0.0005984536396624303,0.0005840838467646182,0.00693293955056435,0.0006649161905537895,0.0024912325268599688
2014-01-20,0.0009717236143450289,0.009041058317857016,0.0010894091516586706,0.0034077093267819753,0.0027789987566749436,0.0008946813367147232,0.01770714085149456,0.0008846171575623503,0.022187112563109276,0.004342776016867563,0.0010145810579286598,0.0008837180816358316,0.0009442030539604495,0.010111597503316012,0.012188714776365203,0.0033668077398738548,0.0008837180816358316,0.011408560941305879,0.0015086897832056374,0.002976325958158326
2014-01-21,0.01350381721071564,0.0007504408848121272,0.027494700867038112,0.01116429276904322,0.00397271769026039,0.023134386236673875,0.004016332575523662,0.0173701232755657,0.0007165098570209617,0.0009335004998163442,0.0007507444853626425,0.007888778864084057,0.0007603192052811697,0.010099867024698398,0.0007505682131382508,0.0008525459986789153,0.0007165098570209593,0.009925289189394133,0.0007161831222850825,0.003027311139555089
2014-01-22,0.002688656934192603,0.011573348200966718,0.002876267533025495,0.007525559634840553,0.0027440431928513593,0.003050488844142799,0.0030303445449026537,0.008285748113261075,0.002762104881779005,0.0030229268154469903,0.006614600556155208,0.013585385074887471,0.002794196476939672,0.0028346774098243228,0.0029276824020307633,0.002844206234284396,0.002688656934192603,0.018461918689351195,0.002710855627662988,0.00505251440650878
2014-01-23,0.0018975949868516135,0.0011757460049345002,0.0019067698729757475,0.0009706776691189937,0.02764353235043255,0.001866649756560273,0.0009010426624461111,0.0014169405391412666,0.0008528416047596995,0.00790116523376953,0.0008996911744344894,0.012260374607977392,0.0018916992339910726,0.00211530450410052,0.0019029446233007293,0.0010724522590492575,0.0008528416047597003,0.008970376509078073,0.0011983551580896676,0.0032047475916899258
2014-01-24,0.018742811837615652,0.0015405512152522553,0.001571391206376592,0.018023984010755046,0.01431458630280982,0.00669559004590327,0.0015518602044913468,0.01389544387566994,0.0094745658605785,0.020620668380728107,0.024376752048308425,0.023363493556127567,0.02481626145798623,0.017487651077603802,0.0014681733835050462,0.0013320000781480881,0.0013320000781480911,0.00880065728131886,0.0020378528999815083,0.0015060707352823703
2014-01-27,0.02025884244903889,0.0052736621694691845,0.009560191984484944,0.0010599720994209176,0.016286927996078965,0.0013364624538101638,0.0013040656109706455,0.00913815754401431,0.001396673350913553,0.025224148933966576,0.008844163858269147,0.07276622748100244,0.01092128199239748,0.0013132564420809338,0.001386685536943011,0.009966574745863547,0.0010599720994209179,0.006184235547160144,0.001271647322397132,0.002026185817625504
2014-01-28,0.0023030813862366306,0.0026537159411004017,0.0019128277366029223,0.01346418552579554,0.0032986419853361913,0.0008953870687563564,0.010266910618435604,0.012064977600622837,0.01724079986242412,0.0004831488291073903,0.020900534497722188,0.015817277374021083,0.0007568518500727314,0.0030629260929265654,0.014521420917308217,0.0012980882443057464,0.0007568518500727314,0.001258575418558084,0.0013070994340236223,0.0028349938119486685
2014-01-29,0.0020736269420348298,0.0019583870140394435,0.0025220910336030498,0.0021409854628462264,0.013721117503614632,0.007961241245946424,0.00264387759143642,0.0018434407844165168,0.0033774345520998566,0.002020644629298385,0.002610642067782531,0.0017802019915977541,0.0017640020853221495,0.001949239706506132,0.013066047933137495,0.0017923291416920947,0.0017923291416920954,0.006117276298397693,0.001781753566590584,0.0024917358605734646
2014-01-30,0.013225149714362849,0.0011820081590789766,0.02012523759754973,0.0048035696564127355,0.02045039926150332,0.007400660705862933,0.01418238291744243,0.0023557183207575366,0.0016352059743416413,0.007993288318113757,0.011406968086017715,0.0011759402317838789,0.0011821081149834313,0.013742691536932054,0.0014508534726848455,0.002514414480182787,0.0011759402317838789,0.0029443180542719524,0.0012237893453478893,0.0031165511591157665
2014-01-31,0.016860765969003082,0.002882632064549253,0.003078116437803187,0.03916154132520169,0.01348791760231601,0.04567807535054682,0.0022875343981373724,0.03202275463572723,0.002364205076845207,0.002988998606312339,0.011017227552688186,0.015099301768688421,0.002926594443296439,0.004273590975889104,0.0030967267175489185,0.018939865469861084,0.0022875343981373724,0.008146293458858799,0.0023032418033231933,0.002302924300323752
2014-02-03,0.021050082402725007,0.0016040742358134586,0.0025910464654472385,0.022293819152780926,0.0037239858181065625,0.0022316977746676707,0.0022921238900958903,0.0025509555523547745,0.0038494382281786276,0.01656069057989591,0.019378009475401588,0.0025128824241744834,0.0025930176154487514,0.019549117418528356,0.0027193259608432893,0.0023338181695628326,0.0016040742358134578,0.006163483813038982,0.00157904854808787,0.0016266364174363991
2014-02-04,0.003245937555603937,0.001718464046066638,0.002378326738191858,0.0023412306250504777,0.0023779280553483774,0.011996561441120601,0.002342289121332967,0.0023771190534481383,0.002379044363844905,0.002378047599212561,0.026970534420926895,0.05827010508685871,0.022142380186910893,0.0038630883934827037,0.0022060754831010067,0.0022785296561187653,0.001718464046066638,0.008137695008254479,0.0016815893735940418,0.003042847919603306
2014-02-05,0.0037096034732720415,0.028711350859124466,0.0037641982002887234,0.003694804945919524,0.06861068114944772,0.004431344917277952,0.004254185206035481,0.01498900770614083,0.003909243977144605,0.0036624277930974265,0.020600722856515284,0.007793386020808286,0.004044059009073742,0.003711264234809579,0.014878772342330458,0.00556764074047903,0.0037641982002887234,0.0037491074575358545,0.0038185985539403063,0.004131736525778056
2014-02-06,0.020019048303799036,0.0016152357981652798,0.001712005816879937,0.002082019586524334,0.001713920228738045,0.002156723132373822,0.0015797320256061792,0.0010057802243924065,0.014919222739957272,0.019250532200233893,0.0248164509579438,0.001606919243983506,0.02037983940968073,0.014648349385045834,0.0015860687445845396,0.006369247408210271,0.0010057802243924065,0.0029953936921141315,0.0010020398474533837,0.001008932861752601
2014-02-07,0.0015678937067881047,0.004723711989579747,0.019667888331382284,0.023416170431299746,0.020417914550446514,0.014901249726280888,0.001400279929208299,0.0037234551709058707,0.0016790902290174312,0.011560146512491305,0.0024811608828164736,0.025716805767088558,0.0030075403788812523,0.0009156849462118611,0.0015980310253290418,0.0013085593467111714,0.0009156849462118611,0.002056340849811087,0.0009831153866402145,0.0009936404348358436
2014-02-10,0.0013821808806396246,0.0020035766578234606,0.008761180537880076,0.0014571902913081338,0.001221627937076912,0.013444205130063764,0.0015534291951268223,0.002581674740222901,0.026432706365213842,0.0035969700645016294,0.01763530321057234,0.004469038476746596,0.010327890673014985,0.0025093376312106215,0.015334537594914655,0.0012608220540702144,0.0012608220540702144,0.0018200092682764376,0.0011358267462834673,0.0053306334687656795
