TRADEDATE,Value,tau,beta0,beta1,beta2
2014-01-09,6.0,26.11651214075955,0.04306073050659325,0.06370674957966946,-0.13763991839072806
2014-01-10,6.0,27.99853872218919,0.012842811686788332,0.09498041269341526,-0.07661060835779417
2014-01-13,6.0,8.73033198569881,0.14281831741044487,-0.014836008962499272,0.08579802678948378
2014-01-14,6.0,24.502803963138604,0.09486341349614907,-0.10075682557216441,0.14738731731202664
2014-01-15,6.0,26.728589471089396,0.03121289296779182,-0.05066532709933502,-0.030111261302106923
2014-01-16,6.0,16.89512773266352,0.15275738040800507,-0.07412722848988866,0.2173587799463504
2014-01-17,6.0,22.329273043400175,0.12023157700982334,0.09076520319903558,-0.05341573061531782
2014-01-20,6.0,27.17193178248572,0.12314304876750448,-0.10442690539704017,0.03759073833418147
2014-01-21,6.0,21.707191485764962,0.12471472924363894,0.09036387751973515,0.13652692270679034
2014-01-22,6.0,20.071064051273332,0.15588412339380894,0.09243194148532666,0.1928856004915166
2014-01-23,6.0,27.057237453777045,0.08718120721078995,0.003623311018073422,0.13261087774214209
2014-01-24,6.0,17.835724769405974,0.06964950796541583,-0.12567402364147207,0.05421076474161321
2014-01-27,6.0,19.460828575103246,0.011501604216947823,0.06713478138451492,-0.06333809616950757
2014-01-28,6.0,23.478618923186783,0.11729556850296255,-0.08183415728965865,-0.018592460426685387
2014-01-29,6.0,4.331782515477752,0.019822933835483593,0.057269216050236244,0.11069063959183523
2014-01-30,6.0,12.98571824652932,0.012615812091438187,0.07204312206593419,-0.13064010054393735
2014-01-31,6.0,5.901564467373595,0.016967020843605164,-0.07255888915161943,-0.15422857027080716
2014-02-03,6.0,19.813576138362123,0.02665831562285689,0.0901618997322641,-0.06644899277738409
2014-02-04,6.0,7.92959668655317,0.014260130354026436,-0.06609807870977898,0.19824742488510066
2014-02-05,6.0,22.731797732526275,0.09474320511665166,-0.09279530790316814,-0.09153604998013287
2014-02-06,6.0,24.254262149673934,0.17017719065719017,0.0832492189851061,0.13697274372963497
2014-02-07,6.0,24.293810705569808,0.09703101267771569,0.029822588842105258,-0.15376097460105942
2014-02-10,6.0,0.579937221256982,0.14451324155114026,0.009194956579362007,-0.14657379180199306
2014-02-11,6.0,12.872207552728588,0.014908834642375468,0.02027778470649738,-0.046407814286157756
2014-02-12,6.0,11.763410308184282,0.17364348507716149,0.0817306342579914,-0.14408944947651783
2014-02-13,6.0,17.770812452047384,0.14291835102557715,-0.031873928416999694,0.005493464272754295
2014-02-14,6.0,13.917402553099684,0.1653185511622813,-0.10024190613469945,0.1799460927838123
2014-02-17,6.0,22.56705446307402,0.13635181450493508,0.10171644517180448,-0.007474628503751191
2014-02-18,6.0,28.8052113942921,0.02261388147533835,0.06221347797474236,0.07726551085255784
2014-02-19,6.0,28.124913475789725,0.14220391554083922,-0.05388928492462222,0.012106280045559886
2014-02-20,6.0,6.1811531077197115,0.1671920850736459,-0.02752619044817084,0.21388337559849974
2014-02-21,6.0,13.23267970580767,0.08659359415765983,-0.025860237878277972,0.19202633519364426
2014-02-24,6.0,16.29261317146601,0.03747438749635454,-0.0778083516663036,-0.07704213849638004
2014-02-25,6.0,28.412371180940223,0.08164227357573361,0.09718935496786141,-0.05037515984240257
2014-02-26,6.0,21.998836593965763,0.07527254580350323,-0.10724697125543103,0.16409684699432647
2014-02-27,6.0,27.933981616977242,0.03855023601008763,-0.12668459189498357,0.14552798824771757
2014-02-28,6.0,12.085313529676862,0.016343920315230298,0.008948861995801777,0.013098207185539584
2014-03-03,6.0,10.369243008108583,0.12282983665332356,0.018959912830694675,-0.08777109117444903
2014-03-04,6.0,0.15797898080217032,0.07790167283282634,-0.09085894333100436,0.19363117080066683
2014-03-05,6.0,27.442049013600663,0.07945507753933473,0.051146214066696255,-0.15745416019947137
2014-03-06,6.0,19.057658676544854,0.10718026369103584,0.08215990799512221,-0.1520720441354889
2014-03-07,6.0,8.211910678752297,0.05454022966867747,-0.04079081037397651,0.13745358359115362
2014-03-11,6.0,24.465237411544003,0.06995687386376631,0.0025599339091348927,-0.13870598817940136
2014-03-12,6.0,25.00728875009984,0.06857820933504331,0.0642992222599976,0.17043023288966208
2014-03-13,6.0,19.942572341011225,0.14416060314329324,-0.03943196055661488,0.18124900133197486
2014-03-14,6.0,13.723632544749643,0.11463908576125173,0.0505544732314166,-0.17724595841109933
2014-03-17,6.0,29.888987893803,0.0856673726369061,-0.04896091949389211,0.011753861289099776
2014-03-18,6.0,17.823511803395316,0.06596785460092228,-0.019078323153800536,0.0655661395379451
2014-03-19,6.0,24.648623242348922,0.14562806550737928,0.0955332592054432,-0.151210819209106
2014-03-20,6.0,23.6519819813132,0.016396820237949056,0.06610545668364615,-0.1052755028783275
2014-03-21,6.0,24.84400216637523,0.15830776238335237,-0.05110150013697472,-0.17535435798039553
2014-03-24,6.0,16.088187485596855,0.0614734831859869,0.10364074376891011,-0.1349800362692316
2014-03-25,6.0,0.9764233013972701,0.03033891603231806,0.01349114241646246,0.16183363947870277
2014-03-26,6.0,19.159987259980824,0.042151333367401275,0.019808464624434502,0.20337943247496204
2014-03-27,6.0,5.026064247033326,0.11274129125606105,0.0662520194291264,0.1553029859114562
2014-03-28,6.0,13.411834598904015,0.095435389127935,-0.10830052315905019,-0.1679598037416781
2014-03-31,6.0,6.629116263802884,0.012287327268471473,-0.011907424864264729,0.01956542652807125
2014-04-01,6.0,24.589580385042755,0.17437282470408483,-0.0775183115779472,0.15138114800728697
