TRADEDATE,Value,tau,beta0,beta1,beta2
2014-01-09,9.0,29.377962355294773,0.02984580084675859,0.10523040987646395,0.1901226729501107
2014-01-10,9.0,5.16706257011449,0.1055963679822775,-0.01002073288643876,0.11986840122616954
2014-01-13,9.0,8.829641282199374,0.12312280897409425,-0.041120448947079724,0.10437473305968387
2014-01-14,9.0,9.075464268795608,0.13011212977151868,0.09866394127073769,0.08480734001424861
2014-01-15,9.0,9.62329877030493,0.08687746555619513,-0.009537673589238016,0.21604970246623995
2014-01-16,9.0,6.585118916817611,0.11211920574026879,-0.033895187285336276,0.07379873070178933
2014-01-17,9.0,17.160480059640612,0.11013380515453139,0.08677809707753537,-0.07849901102559344
2014-01-20,9.0,0.029986524429473915,0.15163672371579778,0.07392780101867386,-0.18287353465694278
2014-01-21,9.0,28.938141730972823,0.036264429465589595,-0.07367028262621585,0.21065313996727897
2014-01-22,9.0,12.880285625746774,0.06324619655122563,-0.0801717582877346,0.1990029807698117
2014-01-23,9.0,11.099567553807887,0.11838790474673799,-0.07191578133021559,0.08602201446632585
2014-01-24,9.0,26.99193467019804,0.04018754313348495,0.04627449294600114,-0.10133621024458071
2014-01-27,9.0,26.676627044867438,0.14181619444032031,-0.06943842418639784,0.10623220511441117
2014-01-28,9.0,16.831054074702298,0.09344732355991786,0.023301854604528188,0.01419744488536162
2014-01-29,9.0,10.225817096050967,0.10527924091544721,-0.06899102690208533,-0.09109620967984527
2014-01-30,9.0,24.190014533737163,0.058557132973120006,-0.057011809663444504,-0.018434675434978343
2014-01-31,9.0,16.01725873151184,0.049123866599674215,-0.046429178277915845,0.19608355735177202
2014-02-03,9.0,27.51352673957295,0.04754870911287652,0.007296288729432776,-0.15105581455211836
2014-02-04,9.0,1.09911192784249,0.01295082753230464,0.07332334855348421,0.17772777859376881
2014-02-05,9.0,12.900297091663209,0.024660038213777956,-0.030746632060670492,0.1306356211900826
2014-02-06,9.0,8.784420703975295,0.10455837750921379,0.04224409589880537,-0.09583926058995204
2014-02-07,9.0,29.269404435267525,0.051062409589037516,0.07024791076862613,0.18620876853987978
2014-02-10,9.0,5.029972502495292,0.10714279703646512,0.08589156405157244,0.07323132220260575
2014-02-11,9.0,13.521520236357055,0.13893204514345311,-0.13452262248768473,-0.14589130538575135
2014-02-12,9.0,27.701504009015196,0.07183473988850853,0.06437501688783298,0.17345238720553707
2014-02-13,9.0,15.933639592676093,0.09093361312710116,-0.08658349523639604,0.15021862947759074
2014-02-14,9.0,20.46856902092245,0.026824963022904304,0.09429466873430367,-0.12766602227325752
2014-02-17,9.0,8.28318888485681,0.16128505832613774,0.03966265760558943,-0.1563327187842727
2014-02-18,9.0,4.784066578508223,0.052103193608047264,0.010654649789029663,-0.0911784042563151
2014-02-19,9.0,21.134590118753508,0.11118540764878918,-0.020608181987606153,-0.09745943268358154
2014-02-20,9.0,21.524172395991275,0.08615897111169044,0.11869811613852824,0.14865522190723363
2014-02-21,9.0,15.64068670946625,0.051029256319800036,-0.07672210191194556,0.11077404291658816
2014-02-24,9.0,11.646146590598953,0.024341564969489367,0.0030941954468450827,0.006785340052638866
2014-02-25,9.0,12.008228500688343,0.03193418363126488,0.05068698589126072,-0.12771998337165102
2014-02-26,9.0,5.8574468682285055,0.017849523035832832,0.023196580400768357,-0.17402461406361
2014-02-27,9.0,18.649918428898697,0.030222589552815836,-0.08403841146369959,-0.17948273332191153
2014-02-28,9.0,13.480039787375619,0.1532711837705033,-0.08942343454775827,-0.11396198126708611
2014-03-03,9.0,17.188200093430194,0.1596501624916142,-0.1340869166112799,-0.18690767472925673
2014-03-04,9.0,23.56877581616147,0.16734923803994312,-0.1117239799143376,0.18559253665458603
2014-03-05,9.0,21.864565625500965,0.1386447882702707,-0.019639801629873235,-0.11370088306885578
2014-03-06,9.0,1.3944367555750525,0.06410079551444699,-0.036840223221096355,0.0727407618180993
2014-03-07,9.0,29.51171167030142,0.05646297716019613,0.08211643222885678,-0.0795575877939465
2014-03-11,9.0,24.646853487343844,0.13988709749389674,-0.12769979628394795,-0.08256346841670338
2014-03-12,9.0,7.184433203426746,0.14006271931219577,-0.07072900668946859,0.1791873484403399
2014-03-13,9.0,15.362393164749777,0.17166121266198361,-0.10549581824241692,-0.028476566269446363
2014-03-14,9.0,1.6765098511853593,0.14308866456091457,0.08279686992751784,-0.10630334134468494
2014-03-17,9.0,9.444113863831,0.020790755203902785,-0.0078088786908366015,0.17267785697693605
2014-03-18,9.0,27.79386841293962,0.15193136595416196,0.06274924519577882,0.2183289537542848
2014-03-19,9.0,9.892287690606867,0.1527253991753488,0.01507465077356604,-0.021934266998081042
2014-03-20,9.0,26.98465815802212,0.03673026213970193,-0.0006825902489751567,-0.12293689300758191
2014-03-21,9.0,25.25091321918458,0.1681723018613693,-0.11339134847581864,0.13066360964167528
2014-03-24,9.0,14.774312944198593,0.09323696363220835,-0.09866016712935798,0.20515932385642305
2014-03-25,9.0,20.468851658385937,0.04232656250902279,0.025980863737369297,0.06702741231380727
2014-03-26,9.0,5.025603303060206,0.1291972883442018,0.12715895357318943,0.17754918928806668
2014-03-27,9.0,9.714346610631186,0.10240891367007443,0.04133269784379409,0.10410805577521604
2014-03-28,9.0,18.327974738140636,0.06539275211373531,-0.01279137239828676,0.14487491300286232
2014-03-31,9.0,22.018332647130674,0.17254493337593202,-0.03376845677653362,-0.09306351731415188
2014-04-01,9.0,5.843119566646356,0.13730268915675237,-0.04961173396734704,-0.18340265845512582
2014-04-02,9.0,17.631596375988714,0.07118284454049856,0.0004994230025599511,0.09556540932515473
2014-04-03,9.0,3.700631299685769,0.05999068983687496,-0.04938423450468224,0.09538471586702335
2014-04-04,9.0,20.159253238783304,0.11917675366263195,-0.10017532658262521,-0.1523754601279952
2014-04-07,9.0,21.865544372168376,0.07948581713745237,0.07843634436416164,0.09917485856304625
2014-04-08,9.0,9.455516135198595,0.031036569272681475,-0.016789082032613173,0.015023241754859001
2014-04-09,9.0,14.36259119352677,0.14555236026178112,0.031590242743795294,0.23163871154848142
2014-04-10,9.0,17.04856328175959,0.13783765596519593,0.05357467837431065,-0.020100158212493724
2014-04-11,9.0,17.533773836115113,0.1302100741026896,-0.08355492064963851,-0.10977888209623354
2014-04-14,9.0,14.823800499954526,0.016329098078477947,-0.0666148285923843,0.1541747416105842
2014-04-15,9.0,10.21961657551515,0.04653702274565306,0.06101078530178353,-0.0780928871905128
2014-04-16,9.0,0.6695129444824288,0.15696304039679634,-0.0693007867716798,0.08935524662824812
2014-04-17,9.0,12.562031782877892,0.04455771849534742,-0.12146274165673884,-0.0264999720821118
2014-04-18,9.0,28.521329790161666,0.024888177490525187,0.01423930628941611,-0.16444021376451284
2014-04-21,9.0,0.8150218123045461,0.01597919049783345,-0.1320194921030077,0.21754431296701615
2014-04-22,9.0,21.757948629690873,0.10635710869088427,-0.09220007736741619,-0.10561098003512012
2014-04-23,9.0,7.285945746004504,0.01856947621884845,0.1153516648176329,0.07055609955688763
2014-04-24,9.0,18.085504559281027,0.12774234467392157,-0.12604678845022654,0.11279984702082368
2014-04-25,9.0,13.66419825574235,0.030075985576692874,0.0876915890304655,-0.04102267549059169
2014-04-28,9.0,4.501803017561193,0.01831088914287416,0.11130964353414557,0.1588172167452867
2014-04-29,9.0,11.447341635267946,0.08635023884041756,-0.023944825608252673,0.0868303718724101
2014-04-30,9.0,8.65990752925241,0.04266890567269373,-0.05420065305264318,0.0760882582579121
2014-05-05,9.0,17.495891210030475,0.06222305876848062,0.03267131439063625,-0.02570520311044036
2014-05-06,9.0,2.7437477437700766,0.15995706118084485,-0.03271305962638875,0.15769520863459202
2014-05-07,9.0,0.9739692643337072,0.14204189334156805,0.06464999794369919,0.11034309082051658
2014-05-08,9.0,20.073740351974877,0.05001552589384479,-0.10631825190771184,0.10202944452031448
2014-05-12,9.0,25.674952079249316,0.14238216925565744,-0.08285873107076876,-0.15803241532956577
2014-05-13,9.0,1.3512897540468438,0.030983185456306597,0.004624312804526687,0.14360838735221554
2014-05-14,9.0,12.344475133922156,0.02509977520469011,0.08344409332429281,-0.17165528452309192
2014-05-15,9.0,2.6964631889218404,0.15557498488580124,-0.12176273028631421,0.11658866824823827
2014-05-16,9.0,21.446462207619955,0.0462227194066532,-0.08318219493521714,-0.0768210147745257
2014-05-19,9.0,4.617018725494843,0.14516654140416438,-0.03235385043106821,-0.059259118630827806
2014-05-20,9.0,10.917171881818602,0.15975342486417654,-0.03565200320697405,-0.07650222852799998
2014-05-21,9.0,2.4241422074904193,0.10925678657833268,0.037018906795116324,0.18553399367783951
2014-05-22,9.0,10.272762207294292,0.027138779737915075,-0.02998015563178942,0.09249041330979241
2014-05-23,9.0,2.7538112975631766,0.11615207404969541,-0.03474844709126035,0.009201581565746048
2014-05-26,9.0,26.221361428881295,0.03334496147401805,0.04780136262955803,0.05884362826467826
2014-05-27,9.0,11.138720421581226,0.1258580651640964,-0.10006064962627764,0.008414619767905362
2014-05-28,9.0,28.78113088329302,0.05907126403099336,0.06515747522937371,0.18512807730481656
2014-05-29,9.0,13.915043567811574,0.02853940270149786,0.08873627259662847,-0.14356277109089582
2014-05-30,9.0,29.71006653617121,0.13490294708550937,-0.03170379935926505,0.1681451858449221
2014-06-02,9.0,2.0587954268032838,0.030496754121516444,0.015454584965603035,0.04638163269645079
2014-06-03,9.0,27.259197762119456,0.06752730050578784,-0.01660731421070262,-0.0718784423633801
2014-06-04,9.0,9.456925663601837,0.05354780189542763,-0.12397897857054163,0.13103389115500547
2014-06-05,9.0,3.7492170615049636,0.06616398901943615,0.1020129124118794,0.012538712554160752
2014-06-06,9.0,28.68161452549107,0.14205701830613537,-0.09846105965175989,-0.06500884469582115
2014-06-09,9.0,5.369286769445814,0.1184356402314937,0.04446773816284108,0.005147601923645051
2014-06-10,9.0,19.400842636367972,0.014959438907042254,0.1241395442088504,0.01706216384875109
2014-06-11,9.0,24.284778370433816,0.01588957857053822,-0.08319337482138761,0.14478917669165858
2014-06-16,9.0,27.191026723373326,0.10180910585963882,-0.04691667609131958,0.22413387270470403
2014-06-17,9.0,4.309053387708966,0.05508438865819824,-0.09773225741820366,-0.08706404281417679
2014-06-18,9.0,26.209820710915242,0.17093763753364977,0.0371552231024308,0.052790287420809934
2014-06-19,9.0,14.09386698068018,0.1588554391302942,-0.07545390540518336,-0.05095020557413579
2014-06-20,9.0,29.20281363368679,0.10839112126572575,0.12023407097836161,-0.15891282425932995
2014-06-23,9.0,20.050313331276907,0.011986498667150465,-0.005326430656031195,-0.03689746338702263
2014-06-24,9.0,18.159152731511924,0.04611873092599047,-0.10963951926616697,-0.13463484571272105
2014-06-25,9.0,9.037831688644237,0.09379264279186508,-0.05450370654894747,-0.10474953005830079
2014-06-26,9.0,2.364806078337721,0.17270459069738975,-0.05588683857993848,0.08132387265422392
2014-06-27,9.0,0.14608145805616424,0.07242785914406298,0.006550905757040898,0.09972554418295126
2014-06-30,9.0,26.774906720901562,0.06637981937669368,0.017606108514646668,0.06154895982780781
2014-07-01,9.0,29.40007897559864,0.12638790491218255,-0.02679680566424114,-0.026200843097411858
2014-07-02,9.0,7.442653682593471,0.13210504386792887,-0.11601104947554924,0.15002616153045695
2014-07-03,9.0,28.43489204784193,0.043719310425791975,0.08444566242028828,-0.1242480036681128
2014-07-04,9.0,27.964549756049294,0.0352303819531161,-0.0834049076728014,0.10088375884203576
2014-07-07,9.0,21.80135887581057,0.10949405177962357,-0.026989663722061824,0.20674865116757912
2014-07-08,9.0,2.1058051440938375,0.16963350111876613,0.08637009641614604,0.10328738413349148
2014-07-09,9.0,6.404408442533349,0.0817799090189251,-0.0057744996353372435,-0.14852740826205701
2014-07-10,9.0,5.245793787245883,0.06564969047991638,0.03945413576601858,-0.10490075095480333
2014-07-11,9.0,3.50891670372796,0.092879445380813,-0.11183049936625238,-0.16365165161534898
2014-07-14,9.0,27.392052835792395,0.09068152536709484,0.1107083606905988,-0.09006193263664158
2014-07-15,9.0,8.575578722564291,0.17232534553037657,-0.029895644023224144,0.05819465425478565
2014-07-16,9.0,5.817445900565796,0.14450396807660904,-0.07849902779751437,0.024721369343874533
2014-07-17,9.0,21.609961311761676,0.08360383775666982,-0.10990284882785074,0.09366275127208029
2014-07-18,9.0,8.659291099135181,0.08514983562561629,-0.058376061128277826,0.2238042440005652
2014-07-21,9.0,6.7506019270681055,0.08274176773845657,-0.1113992202742537,-0.07922831189193665
2014-07-22,9.0,10.916494546120223,0.044018233418954625,-0.02623943951277216,0.2189043845810809
2014-07-23,9.0,13.814735018509177,0.1044566715130161,0.12023023524504514,-0.1161532372455076
2014-07-24,9.0,16.383239797849342,0.15492184758214786,0.06486568433072709,-0.11555306066714381
2014-07-25,9.0,5.59970453146086,0.14539410935215785,0.04576809986079672,0.05000428494890907
2014-07-28,9.0,18.97707142012473,0.112102208012194,0.08965040568707874,-0.008986440261108924
2014-07-29,9.0,22.831020538742724,0.08864010053839391,0.062190915225419974,0.21427457407046152
2014-07-30,9.0,14.519085931627844,0.04062458138704671,-0.01695777510892002,-0.13660799908255417
2014-07-31,9.0,14.967680751558518,0.0633584955168817,0.02179045311902361,-0.06627241046228187
2014-08-01,9.0,21.51816731785863,0.03413177528889448,-0.006472401994487481,-0.17368539156631266
2014-08-04,9.0,2.501827777368085,0.07860880366857304,0.007984053371404953,0.09397949609576939
2014-08-05,9.0,28.422509324744063,0.11823197712439262,-0.09495172210872377,-0.030915915228625634
2014-08-06,9.0,22.587324807607057,0.08617739287543846,0.015872570621117438,-0.08523035627996901
2014-08-07,9.0,14.429739506369293,0.028830691101083862,0.05242765254138079,-0.1401005490653897
2014-08-08,9.0,26.228467477914247,0.04854531486914485,-0.08973056209634016,0.054441694508922056
2014-08-11,9.0,15.927572938061136,0.17390993065541716,0.03745860171049625,0.20312962211949953
2014-08-12,9.0,23.796487595061826,0.10657797672141966,-0.017027638603072465,-0.1392775393526036
2014-08-13,9.0,7.471800567160334,0.1363432996862244,0.11826802830809255,-0.18657943482659212
2014-08-14,9.0,29.257179095048365,0.12553527235244738,0.006222813934846222,0.21906829939161931
2014-08-15,9.0,18.69214078642808,0.17457382876138497,-0.042467442470355166,-0.1423852637527036
2014-08-18,9.0,17.66592882146075,0.06963359530256114,0.021151886331225167,0.07939301237672863
2014-08-19,9.0,11.92281586225141,0.10294302915158762,-0.009422926605466148,-0.008490014926673645
2014-08-20,9.0,10.878686599497044,0.16580325276710073,0.1020215319392026,-0.1315583022841876
2014-08-21,9.0,29.659496165772026,0.1303212394390327,0.019052336437889117,-0.08837590702605702
2014-08-22,9.0,27.6707732413358,0.12077641398559408,0.018337932086048975,0.06268922247460545
2014-08-25,9.0,14.249762324114068,0.04486150913101697,-0.12686768600484444,0.20712100747082224
2014-08-26,9.0,1.6074333456515988,0.06045982797359323,-0.06541583166450096,-0.11839947691112652
2014-08-27,9.0,18.28910985055962,0.139055907354297,-0.06294156257050318,0.13227778518285416
2014-08-28,9.0,6.049334054095931,0.13111922382159985,0.0005172649583671252,0.06689744930931829
2014-08-29,9.0,15.243433248348916,0.11548394786210342,-0.12465319043806086,0.12328510848426272
2014-09-01,9.0,2.9015219836871875,0.09504920550689416,0.0959674500666263,0.121345821531114
2014-09-02,9.0,6.933455052768696,0.1208555643338162,-0.018401892101886183,-0.15724533649491867
2014-09-03,9.0,3.520801669817395,0.08294274645974523,0.07578654285631639,0.19173598750507526
2014-09-04,9.0,24.473067480159504,0.10434560711063309,-0.023617447275732326,0.058771904200051184
2014-09-05,9.0,2.948557168531024,0.06228363537331815,0.005005721439853533,0.11856896803276118
2014-09-08,9.0,14.78861634511726,0.08599169041881627,0.05956043932191071,-0.08524336918589072
2014-09-09,9.0,14.689473197136962,0.17198338740581107,-0.04441161817783773,-0.15279682824442137
2014-09-10,9.0,20.77085508365971,0.11654115320777356,-0.040039321782553164,0.1273395310636784
