TRADEDATE,Value,tau,beta0,beta1,beta2
2014-01-09,5.0,24.59977871016035,0.10044118977615402,-0.020964597764415463,-0.1679097354617633
2014-01-10,5.0,7.048073140919787,0.10778715783618983,-0.11631601372852107,-0.017865964967504422
2014-01-13,5.0,22.365667540106408,0.13558862055824317,-0.08245999469551102,0.21095954281318485
2014-01-14,5.0,10.200387125363905,0.0548752607447291,-0.05573995621030069,0.20908253027406415
2014-01-15,5.0,28.90462760549728,0.14999716197170415,-0.02217485544950583,-0.12052154526167758
2014-01-16,5.0,28.194668457583283,0.04859343996396372,-0.03153016859745392,-0.14605983102407333
2014-01-17,5.0,19.046257157563247,0.023060708062350666,-0.10969670044004223,0.12672003464407278
2014-01-20,5.0,13.90194725537029,0.15248012402118372,-0.10257280384578751,0.12040755423642219
2014-01-21,5.0,21.335280564688983,0.08057367524014786,-0.035641343974991135,-0.16904332678897058
2014-01-22,5.0,15.795295072550006,0.10197793919812609,-0.10014518913125918,0.20509693515166882
2014-01-23,5.0,2.62494102924708,0.12096839584652513,0.08689170400291849,-0.1082763240600684
2014-01-24,5.0,18.897050330458462,0.10737415055797062,-0.10966127450015928,0.13434033205149282
2014-01-27,5.0,24.11652464288909,0.1488534567580165,0.09957101972778479,0.13843427030446115
2014-01-28,5.0,28.783569745671198,0.11412887162038854,-0.02521651195915227,-0.13671726562173042
2014-01-29,5.0,25.73604650986393,0.11647447288759835,0.09626679198451621,-0.15437002253217713
2014-01-30,5.0,17.45326644922603,0.12134362923243033,0.11197907724426095,0.09028781679161657
2014-01-31,5.0,0.7934039910079027,0.15545268221007638,0.11780250255052813,-0.18754683679341153
2014-02-03,5.0,28.646028176112516,0.05651143485443947,0.014915798831611898,-0.10914575803774564
2014-02-04,5.0,10.726253246610636,0.04484604090674652,0.09850309503844337,0.17496506528400357
2014-02-05,5.0,14.170705704019852,0.04263293933326172,-0.09538548074270076,-0.08687102953127757
2014-02-06,5.0,3.4623825788655758,0.04755314427041859,0.06095303802189883,0.16703236214132305
2014-02-07,5.0,13.171996527945783,0.04775267845011891,-0.09159232375025719,0.07152132483742168
2014-02-10,5.0,0.7474946998471643,0.09883330380454997,-0.036733931289403096,0.05017253590653095
2014-02-11,5.0,15.586158444689461,0.01992512381179328,-0.012028894632275605,-0.06750399154470992
2014-02-12,5.0,12.22525817145034,0.011789126839826136,0.11958044032960616,0.19627812554645474
2014-02-13,5.0,13.67599662814784,0.038731492622989826,-0.040740476078496374,-0.06211394686975272
2014-02-14,5.0,8.693468376935215,0.14107613165239705,-0.09737684792151131,0.08393644212979712
2014-02-17,5.0,17.81942257350811,0.052798197005527986,0.12010066391992838,0.021764430497683757
2014-02-18,5.0,14.702973744704005,0.04052573163998578,0.04926120192601163,0.001087502317148048
2014-02-19,5.0,10.875839987526087,0.06703804989296264,-0.13119155537727153,-0.14306283525147295
2014-02-20,5.0,5.231703793477923,0.024798648506882043,-0.10161092243012079,-0.1236406718319988
2014-02-21,5.0,0.20003217844626553,0.045919427480854286,0.027233806592023846,0.23311810225461355
2014-02-24,5.0,19.450254665196816,0.08140348094999039,-0.08876797888665207,-0.08250919739048118
2014-02-25,5.0,15.519373775803217,0.07584618598984327,0.07121237818559964,-0.13572370124317745
2014-02-26,5.0,8.562470307419222,0.06085728493652443,-0.09933026168861257,0.048754626893147135
2014-02-27,5.0,8.745138675027874,0.11595659043728943,0.0725658708121033,-0.04488623260051222
2014-02-28,5.0,26.23083639000461,0.15826989645760198,-0.08291596243246857,-0.16634941117876043
2014-03-03,5.0,1.3356448760249928,0.17540488603074048,0.10743363605425468,0.17956896848509907
2014-03-04,5.0,4.6463489449149575,0.02836861275444829,0.055686638487973145,-0.006498872627043489
2014-03-05,5.0,10.364846184581708,0.07901095641285236,-0.08167543825062237,-0.10702212011867956
2014-03-06,5.0,7.165895436020682,0.1020336165674619,-0.04260078872713645,0.1866050230880033
2014-03-07,5.0,26.846139234715892,0.014305857184908233,-0.12399329159718052,-0.15210468147574346
2014-03-11,5.0,24.278765008262255,0.1054294871693309,-0.007903986452880929,-0.011627465624129862
2014-03-12,5.0,19.735126609831845,0.14327523306684908,0.1054944923979079,0.09095193254008821
2014-03-13,5.0,28.1118736037269,0.16670898190395309,-0.10133583181220682,-0.01414722393436052
2014-03-14,5.0,25.14607259080907,0.06394259745196054,0.06067983953267697,-0.15535843535207217
2014-03-17,5.0,23.504885308435508,0.027938649981437958,0.02313272553368459,-0.15994527065598135
2014-03-18,5.0,29.916897983940487,0.018447504229587935,0.018348359085354704,-0.17740201128918864
2014-03-19,5.0,26.632001696202803,0.071860330473143,0.10735074012513615,0.20107135918180136
2014-03-20,5.0,12.116457867682323,0.1358817965531026,-0.012548831445432826,0.219588300321222
2014-03-21,5.0,1.569940592642587,0.03667568366026065,0.08721902644533294,0.11289546218744734
2014-03-24,5.0,15.663041729963208,0.13554243766453888,-0.08293838612679741,0.23171000525191443
2014-03-25,5.0,16.241390490331025,0.04047381908713683,0.12143248200730808,-0.14447841350454488
2014-03-26,5.0,1.9152846675836976,0.13517229061501726,0.06266430806160858,0.22752862528841883
2014-03-27,5.0,28.16490614228813,0.03790934213310862,-0.027054152637650833,-0.02658535112983962
2014-03-28,5.0,27.717101507847836,0.0663649011687999,0.09661519306581343,0.034673699641720346
2014-03-31,5.0,19.93890827047703,0.1101642768635594,0.017831686001250485,-0.12803892074034132
2014-04-01,5.0,29.640631996305913,0.07259408092344963,0.09376405763910312,-0.031495042230628434
2014-04-02,5.0,18.05210991074358,0.1527212185501906,0.058451306670313063,0.030568499131808202
2014-04-03,5.0,17.82233407193906,0.025178367416096026,-0.020256709833562522,-0.09368865532188882
2014-04-04,5.0,9.406202996597475,0.0756192418013518,-0.06664454613952155,-0.00918659480693984
2014-04-07,5.0,16.864212513587333,0.1581556648119867,-0.06835511751361156,-0.012852507375588462
2014-04-08,5.0,18.986397853116184,0.10036441249562164,-0.017452606596014553,0.04230759340243856
2014-04-09,5.0,7.931350237764856,0.08399440051301982,0.032228371686207014,0.14156761313656313
2014-04-10,5.0,14.888063196310597,0.15468656499976988,-0.014237702599514415,0.03605963253514394
2014-04-11,5.0,20.22606522721453,0.025413239586485552,0.04358390525184355,-0.10262763420973474
2014-04-14,5.0,2.477043888546664,0.10124906860602023,-0.027512921666642362,-0.09759282551001082
2014-04-15,5.0,12.428324045307788,0.12921690118323687,0.03540484744319253,0.020643827939353376
2014-04-16,5.0,19.377075014835558,0.11029278517540969,-0.12776347959421497,0.0245780673415604
2014-04-17,5.0,16.269693864200875,0.06248674039700981,0.04488505153288236,0.013956467715020432
2014-04-18,5.0,22.677250269280698,0.16171798487527658,0.07599571139848146,-0.15025676828881826
2014-04-21,5.0,17.438692455362048,0.12459815548645645,0.07206141582682132,0.21482341845228464
2014-04-22,5.0,7.09869606902974,0.10712095034710767,0.03515847241386583,0.2005612952404497
2014-04-23,5.0,0.8100919880644231,0.05300905280325106,-0.12915472101041575,0.007421187375186211
2014-04-24,5.0,9.942095622311976,0.08773434048946274,0.01788467007953118,-0.07207826464705946
2014-04-25,5.0,28.295719354435747,0.15525821378185506,-0.028849159233376456,-0.12549868158448807
2014-04-28,5.0,27.843117053589854,0.04347880831205746,-0.06452467200931211,-0.13908707830567918
2014-04-29,5.0,14.198732360264614,0.1302050043559622,-0.08389569322512838,0.08379125043724184
2014-04-30,5.0,24.193291490657355,0.04021919852896689,0.07876914422064846,0.11799378610456457
2014-05-05,5.0,3.526969770515802,0.16709023733352762,0.06449620316581758,0.13102470350051443
2014-05-06,5.0,13.851310439017958,0.016530280645946707,-0.09862875876232705,0.10769302922098895
2014-05-07,5.0,15.232005026653479,0.04482273249626701,-0.009086328615553668,-0.12786548480731155
2014-05-08,5.0,4.713943218691339,0.10533792787502719,-0.10970744628824614,0.057853004111136086
2014-05-12,5.0,25.44903618718786,0.06306762475507868,-0.11537809014990427,-0.12629797445813332
2014-05-13,5.0,28.63601352637153,0.121005682829283,0.08047622843255844,0.06756522358146894
2014-05-14,5.0,2.2625410157606254,0.07240121579218203,-0.07360690045724133,-0.058164646441479534
2014-05-15,5.0,11.092440451495333,0.06443948918042314,0.08542294722652805,0.18893898736420378
2014-05-16,5.0,2.036741157855321,0.05073478638587327,-0.050603346421959766,0.2278843680852255
2014-05-19,5.0,0.8549063073350027,0.13648765736645008,-0.11864745924361825,0.1839372600695583
2014-05-20,5.0,1.0834880815980952,0.0649803256959168,-0.07545454086724995,0.18535431231005367
2014-05-21,5.0,19.527621932472925,0.04039989265922552,-0.07756059861117834,0.06529042396164414
2014-05-22,5.0,9.232335539368693,0.17145494756764637,0.07064306613751914,0.09402289925389523
2014-05-23,5.0,1.4314792268391008,0.1653968991265134,0.04185131530144634,0.16817000263980092
2014-05-26,5.0,5.7961045620328004,0.01713904087808839,-0.12875907031827336,0.21534528568816597
2014-05-27,5.0,9.702696764862115,0.0867758892088766,0.05993804888375587,0.1305002920195839
2014-05-28,5.0,15.052304617298713,0.09775747436701149,-0.0501746784810498,0.2070407262240354
2014-05-29,5.0,4.5276644349901485,0.07169020607685017,-0.07654540267095322,0.10006104351513606
2014-05-30,5.0,15.002460127577146,0.053698082247738796,-0.04454214561759526,-0.08910387038253278
2014-06-02,5.0,19.50527518703238,0.017854421703600257,0.11219107964999439,0.22728205864687362
2014-06-03,5.0,10.77176538975653,0.1755139329168643,0.04653786323525794,0.1685294376851466
2014-06-04,5.0,22.07815175574256,0.044979576519928295,0.12178192889889813,0.02435093572059835
2014-06-05,5.0,8.201628582786771,0.11873566683200484,-0.10950378672802671,-0.11536393488655583
2014-06-06,5.0,18.74990893246236,0.0214063608838267,0.07067098878472367,0.13313117409409647
2014-06-09,5.0,21.086476931781533,0.10511199114709943,0.013149225352519195,-0.02684072818684008
2014-06-10,5.0,13.731661751348765,0.020170565331026333,0.11319593921204091,0.107119216332135
2014-06-11,5.0,7.056205909958942,0.13747215773325883,0.07544821600651755,0.009382783798251276
2014-06-16,5.0,15.103223170708718,0.058169317746873964,-0.06951361808128159,-0.033029059265615446
2014-06-17,5.0,8.6951828118325,0.07381183802716454,0.014822221035311806,-0.014178869804807398
2014-06-18,5.0,9.97126818391633,0.08869442691542795,0.10175894134725946,0.15477733187050324
2014-06-19,5.0,29.326143627504692,0.1424384440806955,-0.07557510841167087,-0.13637287326229247
2014-06-20,5.0,8.705213412360633,0.1469816690647996,0.06239748555821345,-0.13981923451388312
2014-06-23,5.0,0.46971213455968996,0.12358342043479142,-0.027657354353292862,0.2220960856866107
2014-06-24,5.0,29.645237071907403,0.09117809731313622,-0.0073512628123841295,-0.05381565253562651
2014-06-25,5.0,28.557571900353928,0.1499823994747055,0.04214171457889013,-0.024384114759372993
2014-06-26,5.0,19.661389783445575,0.1197089124813977,0.021909609220265275,-0.1614405367251252
2014-06-27,5.0,0.839828284563674,0.04361923084335707,0.059911520246026806,0.10073554104608329
2014-06-30,5.0,1.9014766287538154,0.15392658168081527,0.09808258052658753,-0.097908950251608
2014-07-01,5.0,27.041322972820375,0.06866797886911517,-0.027407848552517766,-0.008423733221145396
2014-07-02,5.0,3.8203997499154285,0.03726879672107537,0.004168902915304584,0.21173163354401592
2014-07-03,5.0,21.15283424812773,0.08688453319857348,-0.1340538431970632,-0.08727872200043141
2014-07-04,5.0,24.07446741004112,0.12714298118483786,-0.09265812739600145,0.10436928820505043
2014-07-07,5.0,1.0882040088189548,0.17149640412800898,-0.026823157578797774,0.045751713198425664
2014-07-08,5.0,16.895917156385106,0.08956069112372994,0.021654093643649758,0.09215046918558556
2014-07-09,5.0,6.806002950314326,0.11402108099546998,-0.03581684745759098,0.029994767036545578
2014-07-10,5.0,0.14223017221271728,0.058002467417128674,-0.004271853078288729,-0.0936202212222966
2014-07-11,5.0,21.482852230540352,0.04278109748660992,-0.033953462615924995,0.01832587225606891
2014-07-14,5.0,15.576325787169324,0.1512132849001599,-0.001660341087073025,-0.0891910783519535
2014-07-15,5.0,7.485088729031137,0.07542617405770519,0.11497589174930292,0.05490745757826779
2014-07-16,5.0,4.514242777992039,0.06717683390588809,0.02595643509256962,0.2233385083946573
2014-07-17,5.0,4.103463245838967,0.1215489333815285,-0.011293057406044207,0.11437184118449667
2014-07-18,5.0,7.819446325039635,0.1509964412661291,0.06481926510261901,0.07447368138130156
2014-07-21,5.0,13.44582780116403,0.03642819281948684,-0.01801141917897915,-0.07755429867527255
2014-07-22,5.0,3.9771252837695803,0.10175629760200594,0.07581744144213129,-0.07653859700707447
2014-07-23,5.0,15.019418895093317,0.13517915511297743,-0.089183797612298,0.18074837006698619
2014-07-24,5.0,12.267827395877683,0.05175843773185006,-0.10146931473905792,0.07229207403260518
2014-07-25,5.0,23.767065898016117,0.17236295644429717,0.06092774011251434,0.006493155939146067
2014-07-28,5.0,13.729850306840822,0.07543086093540635,0.11946432262206011,-0.10523214719564378
2014-07-29,5.0,1.6350371799726304,0.15481885169394172,-0.06629963483401062,0.1430069223111119
2014-07-30,5.0,3.856898998412368,0.023794390342804603,0.02235171186982715,-0.1802235456371162
2014-07-31,5.0,23.63990767151694,0.04614024241778205,-0.08231289783344711,0.14366916019134435
2014-08-01,5.0,19.679551971988726,0.11131646688738037,0.0964680896363578,-0.16650355829997085
2014-08-04,5.0,26.754467559962006,0.1251441096673566,0.09402204500627545,-0.07730618318840596
2014-08-05,5.0,13.678723795453724,0.08456716800219699,0.035545929282631394,-0.15492360663092072
2014-08-06,5.0,1.557164782284799,0.16765184569131752,-0.05068299891465258,-0.014204546701254817
2014-08-07,5.0,24.66530976045418,0.03532363124471592,0.12576334639335943,0.23322250749365075
2014-08-08,5.0,21.576371527471586,0.07226008082169391,-0.022693302714390892,-0.1617730366677059
2014-08-11,5.0,12.090374505303087,0.05283228778116006,-0.0845139535834373,-0.07845197023044373
2014-08-12,5.0,1.5735661495861186,0.16514331664565746,-0.11957829534695756,0.007339144634412403
2014-08-13,5.0,14.811244820101578,0.14827278502262903,-0.06983584815246466,0.14816579091092458
2014-08-14,5.0,20.285077418884303,0.07073362017767626,0.0342908150473161,-0.09841315481491596
2014-08-15,5.0,10.811828882936167,0.15065542234107093,-0.001244666411245876,-0.012591226281929213
2014-08-18,5.0,9.509809282983706,0.11248553723196766,-0.08368699119277428,0.17707584206479848
2014-08-19,5.0,28.73881566971408,0.06498182539434944,0.022200068810340923,-0.16140661058081948
2014-08-20,5.0,20.08926409429627,0.0381589464910311,-0.1288276313147603,0.19450323690091337
2014-08-21,5.0,12.335519141775535,0.06944854302845588,0.10774200505310594,0.17096840764281962
2014-08-22,5.0,20.113177031780378,0.14077821049158035,0.10891323244774764,-0.14769755972800325
2014-08-25,5.0,18.809176561633194,0.1667114719988269,-0.005556996823221472,-0.016473045175215972
2014-08-26,5.0,25.997682012351785,0.08125970095929297,0.1252795720853148,-0.07450767353141736
2014-08-27,5.0,9.534019734800715,0.14888514921992477,-0.11705810252571783,-0.10142346581131409
2014-08-28,5.0,1.2236506269857161,0.04021046156129594,0.00889227450016658,0.055686693792598524
2014-08-29,5.0,18.962254693403235,0.17020486777775048,-0.12719765195467533,-0.005433971346987698
2014-09-01,5.0,17.85267426383477,0.1578067776717179,0.011097655826762337,0.07937911007196802
2014-09-02,5.0,9.346670449047279,0.031458534778482525,-0.01473473420391895,0.046575469762365596
2014-09-03,5.0,18.780213928093737,0.15369255258126277,-0.027391242383335082,-0.09584242004740205
2014-09-04,5.0,11.832142411024936,0.041399226603745246,0.05765487951135448,0.12760790387843368
2014-09-05,5.0,21.98581151923589,0.1052510224440387,0.04990382205658869,-0.030249264048691077
2014-09-08,5.0,28.258989421907224,0.028029585320477265,-0.034475508224679555,-0.1753286568099327
2014-09-09,5.0,28.572608420086258,0.10035313503855986,-0.1288128529100364,0.08215824064128613
2014-09-10,5.0,6.951432638461713,0.051724398915804375,-0.05055922433926677,0.13619981844879003
2014-09-11,5.0,7.104073904279559,0.1482303641024517,-0.041028652011554465,0.11937379525261199
2014-09-12,5.0,17.245543690389724,0.138877576382504,0.12163082818349572,-0.002574570301373924
2014-09-15,5.0,5.955168720978255,0.08834146485328126,-0.013560377850980562,0.18210824916660634
2014-09-16,5.0,10.121664218656871,0.048778975265894545,-0.12649688431460762,0.1431538476410748
2014-09-17,5.0,25.41212219288931,0.15661935335906282,-0.09850079294167234,0.014047395213257735
2014-09-18,5.0,16.189954387433264,0.0607713660625757,-0.11736749114117563,0.03645708394464797
2014-09-19,5.0,7.444306858856304,0.08285337861244443,-0.11162688097042202,-0.05656655541730218
2014-09-22,5.0,25.65154718508977,0.03828692932983885,-0.10540930174491986,0.09562301067989942
2014-09-23,5.0,17.09838183547831,0.1136030456713808,-0.04148289773598188,-0.09528005160189143
2014-09-24,5.0,3.834374156297132,0.15656511088358344,-0.026242698981061657,-0.14511207951260444
2014-09-25,5.0,18.72200370359711,0.018336768505348162,-0.010626632104442549,0.008001730293270476
2014-09-26,5.0,9.035575130796932,0.03918915007493142,0.07544226478556185,0.1956048565096371
2014-09-29,5.0,7.922029160717771,0.08345107156645942,0.05780353116993034,-0.1627222873769467
2014-09-30,5.0,17.286862353596774,0.05007829239375706,-0.08638490876714669,-0.11983878664652607
2014-10-01,5.0,9.149992312712369,0.022164289578116232,0.11304231166631801,-0.015743675816250663
2014-10-02,5.0,12.182488139994396,0.17558498888458754,-0.10278550685489031,-0.14250247815595957
2014-10-03,5.0,3.7984920942534375,0.08066306355074537,-0.04923918768314356,-0.16393906770727848
2014-10-06,5.0,18.91318107812734,0.03240584244496462,-0.11195885795289962,-0.03796004137832376
2014-10-07,5.0,0.18139083914771925,0.17302021033995427,-0.008636751166470363,-0.16633852583191255
2014-10-08,5.0,29.220090777043183,0.146432176353547,0.010767867714672724,0.07755252122726197
2014-10-09,5.0,18.33367547692398,0.0518909783086633,0.08288925867324126,-0.003649539728076523
2014-10-10,5.0,29.28968807155709,0.07766573042759989,0.06693626913954326,-0.03567364948804294
2014-10-13,5.0,1.183781985046376,0.06689483280772435,-0.0009751128704549028,0.006833892834693572
2014-10-14,5.0,16.926958723158318,0.06611359642693883,0.06512129547668391,0.003666887611516595
2014-10-15,5.0,18.008088613444222,0.12405548943686573,-0.11496763817656974,-0.13345797416147523
2014-10-16,5.0,12.875924528697377,0.1317499260455608,-0.10644039746346415,-0.035162407288690606
2014-10-17,5.0,24.467024009344826,0.08110581451690402,-0.04844115362437945,0.08768336998957621
2014-10-20,5.0,25.294006070512662,0.06017946161479576,0.042056667917459684,0.03583705440539531
2014-10-21,5.0,12.681355028914915,0.08803119533814216,-0.04806182604973944,0.15181828454399465
2014-10-22,5.0,11.650338788498441,0.11045164326286469,0.00993592212850758,0.12826700746721487
2014-10-23,5.0,26.59750891064962,0.11490286325917792,-0.04558731469130603,-0.14618134877266423
2014-10-24,5.0,29.103760057161516,0.02792119625857022,0.042889950946690014,0.01845670995928872
2014-10-27,5.0,1.9900033349645152,0.10034728311655386,0.026394396212998272,-0.006302533872073912
2014-10-28,5.0,5.596555398864709,0.044161337464080526,-0.119206704005018,-0.006436619713159508
2014-10-29,5.0,1.2924077886420748,0.05625244195057227,-0.005595136824465302,0.06935193916205229
2014-10-30,5.0,28.197784702879712,0.139305170224398,-0.07457748922025219,0.06502985026277713
2014-10-31,5.0,4.434421360976891,0.1209049775722045,0.12153001646660014,0.08770387532781232
